link,title,type,number,digital-collection
http://archiveswest.orbiscascade.org/ark:/80444/xv94739,"Humming Bird Mining Company. Records, 1898-1936",MG,237,
http://archiveswest.orbiscascade.org/ark:/80444/xv27366,"Aetna Mining and Milling Company.  Records, 1915-1938",MG,238,
http://archiveswest.orbiscascade.org/ark:/80444/xv60197,"Basin Mining Company.  Records, 1902-1938",MG,239,
http://archiveswest.orbiscascade.org/ark:/80444/xv93029,"Idaho and Eastern Mining and Milling Company.  Records, 1903-1938",MG,240,
http://archiveswest.orbiscascade.org/ark:/80444/xv25656,"Roanoke Mining Company.  Records, 1907-1938",MG,241,
http://archiveswest.orbiscascade.org/ark:/80444/xv58487,"Laclede Mining Company. Records, 1903-1950",MG,242,
http://archiveswest.orbiscascade.org/ark:/80444/xv91320,"Guelph Mining and Milling Company.  Records, 1900-1929",MG,243,
http://archiveswest.orbiscascade.org/ark:/80444/xv24287,"Honolulu Mining Company. Records, 1906-1924",MG,244,
http://archiveswest.orbiscascade.org/ark:/80444/xv57120,"Tamarack &amp; Chesapeak Mining Company.  Records, 1897-1915",MG,245,
http://archiveswest.orbiscascade.org/ark:/80444/xv89951,"Custer Consolidated Mining Company.  Records, 1899-1924",MG,246,
http://archiveswest.orbiscascade.org/ark:/80444/xv94540,"Tamarack &amp; Custer Consolidated Mining Company.  Records, 1907-1948",MG,247,
http://archiveswest.orbiscascade.org/ark:/80444/xv55409,"Puritan Mining Company.  Records, 1905-1940",MG,248,
http://archiveswest.orbiscascade.org/ark:/80444/xv88242,"Snowy Peak Mining Company. Records, 1906-1916",MG,249,
http://archiveswest.orbiscascade.org/ark:/80444/xv20867,"Ambergris Consolidated Mining Company.  Records, 1901-1951",MG,250,
http://archiveswest.orbiscascade.org/ark:/80444/xv53699,"King Mining Company.  Records, 1908-1961",MG,251,
http://archiveswest.orbiscascade.org/ark:/80444/xv86532,"Copper King Mining and Smelting Company.  Records, 1901-1949",MG,252,
http://archiveswest.orbiscascade.org/ark:/80444/xv19500,"Gertie Mining Company. Records, 1900-1944",MG,253,
http://archiveswest.orbiscascade.org/ark:/80444/xv52331,"Imperial Mining Company. Records, 1906-1945",MG,254,
http://archiveswest.orbiscascade.org/ark:/80444/xv85163,"Marsh Mines Consolidated.  Records, 1888-1947 ",MG,255,
http://archiveswest.orbiscascade.org/ark:/80444/xv17790,"National Copper Mining Company.  Records, 1906-1944",MG,256,
http://archiveswest.orbiscascade.org/ark:/80444/xv50621,"Sonora Mining Company.  Records, 1897-1944",MG,257,
http://archiveswest.orbiscascade.org/ark:/80444/xv83454,"Homestake Mining Company.  Records, 1909-1943",MG,258,
http://archiveswest.orbiscascade.org/ark:/80444/xv16079,"Monitor Mining Company.  Records, 1937-1947",MG,259,
http://archiveswest.orbiscascade.org/ark:/80444/xv48911,"Amazon-Manhattan Mining Company.  Records, 1917-1941",MG,260,
http://archiveswest.orbiscascade.org/ark:/80444/xv81743,"Blue Grouse Mining Company, Ltd.  Records, 1898-1920",MG,261,
http://archiveswest.orbiscascade.org/ark:/80444/xv28726,"Callahan Zinc-Lead Company. Records, 1910-1948",MG,262,
http://archiveswest.orbiscascade.org/ark:/80444/xv14712,"Idora Mining Company.  Records, 1906-1929",MG,263,
http://archiveswest.orbiscascade.org/ark:/80444/xv47543,"Portland Mining Company.  Records, 1912-1947",MG,264,
http://archiveswest.orbiscascade.org/ark:/80444/xv80376,"Ray-Jefferson Mining Company.  Records, 1909-1951",MG,265,
http://archiveswest.orbiscascade.org/ark:/80444/xv13001,"Tuscumbia Mining Company.  Records, 1911-1941",MG,266,
http://archiveswest.orbiscascade.org/ark:/80444/xv45833,"West Sunset Mining Company.  Records, 1911-1931",MG,267,
http://archiveswest.orbiscascade.org/ark:/80444/xv78666,"Sherman Lead Company.  Records, 1918-1948",MG,268,
http://archiveswest.orbiscascade.org/ark:/80444/xv11291,"Sherman Development Company.  Records, 1916-1923",MG,269,
http://archiveswest.orbiscascade.org/ark:/80444/xv44124,"Oreano Mining Company.  Records, 1902-1929",MG,270,
http://archiveswest.orbiscascade.org/ark:/80444/xv76955,"Benton Mining Company.  Records, 1894-1920",MG,271,
http://archiveswest.orbiscascade.org/ark:/80444/xv09924,"Dayrock Mining Company.  Records, 1915-1938",MG,272,
http://archiveswest.orbiscascade.org/ark:/80444/xv42755,"Strattons Mines Company.  Records, 1923-1930",MG,273,
http://archiveswest.orbiscascade.org/ark:/80444/xv75588,"Option Mining Company.  Records, 1925-1951",MG,274,
http://archiveswest.orbiscascade.org/ark:/80444/xv08213,"Sunshine Mining Company.  Records, 1907-1943",MG,275,
http://archiveswest.orbiscascade.org/ark:/80444/xv41046,"Coeur d'Alene Mining &amp; Smelting Company.  Records, 1904-1937",MG,276,
http://archiveswest.orbiscascade.org/ark:/80444/xv73877,"Happy Day Mining Company.  Records, 1899-1947",MG,277,
http://archiveswest.orbiscascade.org/ark:/80444/xv06503,"Duluth Mining Company.  Records, 1909-1947",MG,278,
http://archiveswest.orbiscascade.org/ark:/80444/xv39336,"Crystal Lead Mines Company.  Records, 1911-1947",MG,279,
http://archiveswest.orbiscascade.org/ark:/80444/xv72167,"Phoenix Mining and Milling Company.  Records, 1905-1955",MG,280,
http://archiveswest.orbiscascade.org/ark:/80444/xv04794,"C &amp; R Mining Company.  Records, 1904-1961",MG,281,
http://archiveswest.orbiscascade.org/ark:/80444/xv37967,"Hornsilver Mining and Milling Company.  Records, 1901-1960",MG,282,
http://archiveswest.orbiscascade.org/ark:/80444/xv70800,"Gold Hunter Mines.  Records, 1918-1966",MG,283,
http://archiveswest.orbiscascade.org/ark:/80444/xv03425,"Ben Hur Mining Company. Records, 1907-1940",MG,284,
http://archiveswest.orbiscascade.org/ark:/80444/xv36258,"Bryan Mining Company.  Records, 1907-1931",MG,285,
http://archiveswest.orbiscascade.org/ark:/80444/xv69089,"Last Chance Copper Mining Company.  Records, 1907-1940",MG,286,
http://archiveswest.orbiscascade.org/ark:/80444/xv01715,"Woodburn Mining Company.  Records, 1937-1940",MG,287,
http://archiveswest.orbiscascade.org/ark:/80444/xv34547,"Wilbur Mining Company.  Records, 1906-1930",MG,288,
http://archiveswest.orbiscascade.org/ark:/80444/xv67379,"Western Union Mining Company. Records, 1916-1951",MG,289,
http://archiveswest.orbiscascade.org/ark:/80444/xv00006,"Treasure Vault Mining Company.  Records, 1906-1947",MG,290,
http://archiveswest.orbiscascade.org/ark:/80444/xv33179,"Success Mining Company. Records, 1906-1953",MG,291,
http://archiveswest.orbiscascade.org/ark:/80444/xv66011,"Stanley Mining Company.  Records, 1900-1947",MG,292,
http://archiveswest.orbiscascade.org/ark:/80444/xv98843,"Trinum Mining Company. Records, 1935-1939",MG,293,
http://archiveswest.orbiscascade.org/ark:/80444/xv31470,"Pennsylvania Smelting Company.  Records, 1899-1943",MG,294,
http://archiveswest.orbiscascade.org/ark:/80444/xv64301,"Cincinnati Mining Company.  Records, 1923-1961",MG,295,
http://archiveswest.orbiscascade.org/ark:/80444/xv97134,"Dakins Company.  Records, 1938-1942",MG,296,
http://archiveswest.orbiscascade.org/ark:/80444/xv29759,"Doro Company.  Records, 1939-1941",MG,297,
http://archiveswest.orbiscascade.org/ark:/80444/xv62591,"Day Development Company.  Records, 1917-1963",MG,298,
http://archiveswest.orbiscascade.org/ark:/80444/xv95424,"East Standard Mining Company. Records, 1911-1953",MG,299,
http://archiveswest.orbiscascade.org/ark:/80444/xv28392,"Howard Company.  Records, 1939-1942",MG,300,
http://archiveswest.orbiscascade.org/ark:/80444/xv61223,"Mines Contracting Company.  Records, 1936-1944",MG,301,
http://archiveswest.orbiscascade.org/ark:/80444/xv94055,"Potosi Placers (Mining partnership)  Records, 1935-1941",MG,302,
http://archiveswest.orbiscascade.org/ark:/80444/xv26681,"Roxbury Placers (Mining partnership).  Records, 1895-1946 ",MG,303,
http://archiveswest.orbiscascade.org/ark:/80444/xv59513,"Sunset Lease (Mining partnership).  Records, 1940-1969",MG,304,
http://archiveswest.orbiscascade.org/ark:/80444/xv92346,"Diem Mines Limited.  Records, 1949-1967 ",MG,305,
http://archiveswest.orbiscascade.org/ark:/80444/xv24971,"Day Mines.  Records, 1921-1985",MG,306,
http://archiveswest.orbiscascade.org/ark:/80444/xv57804,"John H. Wourms. Records, 1891-1963",MG,307,
http://archiveswest.orbiscascade.org/ark:/80444/xv90635,"Robert P. Dwyer. Papers, 1946-1967",MG,308,
http://archiveswest.orbiscascade.org/ark:/80444/xv23605,"Leonard Gilman Gaffney. Papers, 1897-1978",MG,309,
http://archiveswest.orbiscascade.org/ark:/80444/xv56436,"Wallace Press-Times. Records, 1906-1956",MG,310,
http://archiveswest.orbiscascade.org/ark:/80444/xv89269,"Wallace Realty Company. Records, 1918-1973",MG,311,
http://archiveswest.orbiscascade.org/ark:/80444/xv21894,"Eleanor Bernice Day Boyce. Records, 1917-1963",MG,312,
http://archiveswest.orbiscascade.org/ark:/80444/xv54726,"Lucy Mix Day. Papers, 1920-1969",MG,313,
http://archiveswest.orbiscascade.org/ark:/80444/xv87559,"Eugene Rufus Day. Records, 1903-1926",MG,314,
http://archiveswest.orbiscascade.org/ark:/80444/xv20184,"Jerome James Day. Papers, 1905-1941",MG,315,
http://archiveswest.orbiscascade.org/ark:/80444/xv53017,"Day Family Estates &amp; Trusts. Records, 1935-1974",MG,316,
http://archiveswest.orbiscascade.org/ark:/80444/xv85848,"Harry Loren Day. Papers, 1889-1956",MG,317,
http://archiveswest.orbiscascade.org/ark:/80444/xv18817,"Henry Lawrence Vincent Day. Papers, 1870-1985",MG,318,
http://archiveswest.orbiscascade.org/ark:/80444/xv51648/,"Kanaka Corporation. Records, 1937-1941",MG,319,
http://archiveswest.orbiscascade.org/ark:/80444/xv84481/,"Fern Mining Company. Records, 1946-1968",MG,320,
http://archiveswest.orbiscascade.org/ark:/80444/xv17106/,"Henry L. Day Foundation. Records, 1963-1985",MG,321,
http://search.lib.uidaho.edu/UID:CP71116446700001451,"Anchor Group.  Records, 1935-1941",MG,322,
http://archiveswest.orbiscascade.org/ark:/80444/xv49939/,"Big Eight Group.  Records, 1916-1943",MG,323,
http://archiveswest.orbiscascade.org/ark:/80444/xv82770/,"Orofino Group.  Records, 1925-1945",MG,324,
http://search.lib.uidaho.edu/UID:CP9955391801851,"Hercules Oil and Gas Company.  Records, 1973",MG,325,
http://search.lib.uidaho.edu/UID:CP9955391001851,"Magic Copper Mining Company.  Records, 1915-1916",MG,326,
http://archiveswest.orbiscascade.org/ark:/80444/xv15396,"Sunset Mercantile Company. Records, 1935-1945",MG,327,
http://search.lib.uidaho.edu/UID:CP71132017120001451,"General Traffic Department, (Wallace, Idaho).  Financial Records, 1934-1935",MG,328,
http://search.lib.uidaho.edu/UID:CP9955391901851,"Western Timber Company.  Papers, 1926-1931",MG,329,
http://search.lib.uidaho.edu/UID:CP9955390801851,"Wolverine Mining Company.  Papers, 1937",MG,330,
http://search.lib.uidaho.edu/UID:CP9955390901851,"Paramount Mines.  Papers, 1930-1946",MG,331,
http://archiveswest.orbiscascade.org/ark:/80444/xv48229,"Aaron R. Gould. Letters, 1940-1944",MG,332,
http://archiveswest.orbiscascade.org/ark:/80444/xv81060,"Fort Hall. Account Books, 1834-1838",MG,334,
http://archiveswest.orbiscascade.org/ark:/80444/xv13687,"John Early. Fort Hall Indian Reservation Economic Study, 1961-1976",MG,335,
http://archiveswest.orbiscascade.org/ark:/80444/xv46860,"James R. Fazio. Papers, 1972-1990",MG,336,
http://archiveswest.orbiscascade.org/ark:/80444/xv79693,"Clarence H. Sample. Papers, 1925-1930",MG,337,
http://archiveswest.orbiscascade.org/ark:/80444/xv12318/,"Robert McDole. Papers, 1966-1990",MG,338,
http://archiveswest.orbiscascade.org/ark:/80444/xv45151/,"Amos Yoder. Papers, 1950-1991",MG,339,
http://archiveswest.orbiscascade.org/ark:/80444/xv77982,"George Ellis Burcaw. Papers, 1948-1986",MG,340,
http://archiveswest.orbiscascade.org/ark:/80444/xv10608,"Herbert Sydney Duncombe. Papers, 1962-1988",MG,341,
http://archiveswest.orbiscascade.org/ark:/80444/xv43440,"Lambert C. Erickson. Papers, 1940-1980",MG,342,
http://search.lib.uidaho.edu/UID:CP71121661550001451,"William Edgar Borah. Papers, 1899-1940",MG,343,
http://archiveswest.orbiscascade.org/ark:/80444/xv76272,"Harry Caldwell. Papers, 1949-1990",MG,344,
http://archiveswest.orbiscascade.org/ark:/80444/xv08899,"Karen R. Davis. Papers, 1951-1983",MG,345,
http://search.lib.uidaho.edu/UID:CP71167428280001451,"F. Leontine Thomas papers, 1908-1949",MG,346,
http://archiveswest.orbiscascade.org/ark:/80444/xv42072,"Fred Herbert Winkler. Papers, 1936-1983",MG,347,
http://archiveswest.orbiscascade.org/ark:/80444/xv74904,"Equinox Food Exchange. Records, 1976-1987",MG,348,
http://archiveswest.orbiscascade.org/ark:/80444/xv07530,"Samuel Chan. Papers, 1962-1988",MG,349,
http://archiveswest.orbiscascade.org/ark:/80444/xv40363,"Rafe Gibbs. Manuscript and articles, 1946-1984",MG,350,
http://archiveswest.orbiscascade.org/ark:/80444/xv73194,"Tau Kappa Epsilon. Alpha Delta. Papers, 1928-1990",MG,351,
http://archiveswest.orbiscascade.org/ark:/80444/xv05821,"Members of the Idaho Legislature. Scrapbooks, 1961-1964",MG,352,
http://archiveswest.orbiscascade.org/ark:/80444/xv17382/,"Epsilon Sigma Phi (Theta Chapter). Records, 1927-1984",MG,353,
http://archiveswest.orbiscascade.org/ark:/80444/xv38652,"Columbia River Inter-Tribal Fish Commission. Records, 1979-1988",MG,354,
http://archiveswest.orbiscascade.org/ark:/80444/xv45101,"U.S. Bureau of Entomology and Plant Quarantine. Field Station Reports, 1930-1976",MG,355,
http://archiveswest.orbiscascade.org/ark:/80444/xv04110,"George Arthur Williams. Papers, 1950-1984",MG,356,
http://archiveswest.orbiscascade.org/ark:/80444/xv37285,"John Richard Hoskins. Papers, 1947-1989",MG,357,
http://search.lib.uidaho.edu/UID:CP71106205670001451,"J. Blaine Anderson. Case Files, 1972-1988",MG,358,
http://archiveswest.orbiscascade.org/ark:/80444/xv02742,"Robert W. Clark. Papers, 1954-1989",MG,359,
http://archiveswest.orbiscascade.org/ark:/80444/xv35574,"Weber Mines. Papers, 1872-1991",MG,360,
http://archiveswest.orbiscascade.org/ark:/80444/xv68406/,"Idaho Partners of the Americas. Records, 1964-1993",MG,361,
http://archiveswest.orbiscascade.org/ark:/80444/xv01033,"Barnard-Stockbridge Collection. Ledgers, 1888-1989",MG,362,
http://archiveswest.orbiscascade.org/ark:/80444/xv33864/,"Moscow Elks Lodge 249. Records, 1943-1984",MG,363,
http://archiveswest.orbiscascade.org/ark:/80444/xv66697,"4-H Clubs of Idaho. Records, 1913-1985",MG,364,
http://archiveswest.orbiscascade.org/ark:/80444/xv99528,"Joshua Harlan Carey. Papers, 1934-1988",MG,365,
http://archiveswest.orbiscascade.org/ark:/80444/xv32497,"Elaine (Anderson) Mansius. Papers, 1942-1951",MG,366,
http://archiveswest.orbiscascade.org/ark:/80444/xv65328,"Bunker Hill Company. Records, 1887-1984",MG,367,
http://archiveswest.orbiscascade.org/ark:/80444/xv98161,"Siegfried B. Rolland. Papers, 1945-1988",MG,368,
http://archiveswest.orbiscascade.org/ark:/80444/xv30786,"Faculty Women's Club. Papers, 1952-1994",MG,369,
http://archiveswest.orbiscascade.org/ark:/80444/xv63618,"Carpenter's Union Local 313. Records, 1903-1989",MG,370,
http://archiveswest.orbiscascade.org/ark:/80444/xv96451,"Mortar Board. Records, 1929-1975",MG,371,
http://archiveswest.orbiscascade.org/ark:/80444/xv29076,"Moscow Fine Arts Club. Records, 1927-1993",MG,372,
http://archiveswest.orbiscascade.org/ark:/80444/xv61909/,"University Of Idaho Area Education Office Personnel Association. Records, 1978-1995",MG,373,
http://archiveswest.orbiscascade.org/ark:/80444/xv94740,"Edwin Fulwider. Papers, 1969-1993",MG,374,
http://archiveswest.orbiscascade.org/ark:/80444/xv27367,"Wallace G. Woolf. Papers, 1924-1980",MG,375,
http://archiveswest.orbiscascade.org/ark:/80444/xv60540/,"John Albright Schenk. Papers, 1951-1984",MG,376,
http://archiveswest.orbiscascade.org/ark:/80444/xv93373,"Paul G. Eimers. Papers, 1901-1989",MG,377,
http://archiveswest.orbiscascade.org/ark:/80444/xv25998,"Harold Lyman Ryan. Papers, 1981-1995",MG,378,
http://archiveswest.orbiscascade.org/ark:/80444/xv58831,"H. Robert Otness. Papers, 1916-1995",MG,379,
http://archiveswest.orbiscascade.org/ark:/80444/xv91662/,"Francis Nonini. Papers, 1926-1936",MG,380,
http://archiveswest.orbiscascade.org/ark:/80444/xv24288,"Allen Sheeley Janssen. Papers, 1928-1974",MG,381,
http://archiveswest.orbiscascade.org/ark:/80444/xv57121,"Latah County. Records, 1888-1959",MG,382,
http://archiveswest.orbiscascade.org/ark:/80444/xv89952,"Latah County Sheriff. Records, 1891-1984",MG,383,
http://archiveswest.orbiscascade.org/ark:/80444/xv22579,"Kendrick State Bank. Records, 1899-1939",MG,384,
,"Luna House.  Register, 1862-1864",MG,385,
http://archiveswest.orbiscascade.org/ark:/80444/xv55752,"Abe McGregor Goff. Papers, 1905-1985",MG,386,
http://search.lib.uidaho.edu/UID:CP71136962960001451,"George Shihei Shitamae. Papers, 1942-1944",MG,387,
http://archiveswest.orbiscascade.org/ark:/80444/xv88584,"Potlatch Corporation, Pres-to-log Division. Records, 1933-1989",MG,388,
http://archiveswest.orbiscascade.org/ark:/80444/xv21210,"William Healy. Papers, 1908-1913",MG,389,
http://archiveswest.orbiscascade.org/ark:/80444/xv54043,"Lily Wai. Committee Records, 1981-1990",MG,390,
http://archiveswest.orbiscascade.org/ark:/80444/xv86874,"Agnes Crawford Schuldt. Papers, 1903-1996",MG,391,
http://archiveswest.orbiscascade.org/ark:/80444/xv19501,"John Hancock Callender. Papers, 1911-1990",MG,392,
http://archiveswest.orbiscascade.org/ark:/80444/xv52332/,"William A. Olson. Papers, 1964-1978",MG,393,
http://search.lib.uidaho.edu/UID:CP71119028890001451,"Werner J. Ripplinger (Werner Joseph). Notes, black, white, and otherwise, 1996",MG,394,
http://search.lib.uidaho.edu/UID:CP71131874130001451,"Ag Edettes.  Scrapbook, 1958-1959",MG,395,
http://search.lib.uidaho.edu/UID:CP71131872490001451,"Frank Wenz. Records, 1906-1932",MG,396,
http://search.lib.uidaho.edu/UID:CP71131889500001451,"Alice C'Ceal Phelps Coombs. Papers, 1927-1929",MG,397,
http://search.lib.uidaho.edu/UID:CP71131868660001451,"Intercollegiate Knights, Ball and Chain Chapter.  Records, 1932-1983",MG,398,
http://search.lib.uidaho.edu/UID:CP9956119601851,"Earl J. Larrison (Earl Junior). Papers, 1926-1987",MG,399,
http://archiveswest.orbiscascade.org/ark:/80444/xv95388/,"James A. McClure. Records, 1966-1990",MG,400,
http://search.lib.uidaho.edu/UID:CP71132084680001451,"Blister rust work in the far West : typescript, carbon.",MG,401,
http://archiveswest.orbiscascade.org/ark:/80444/xv85164,"Norma Dobler. Papers, 1961-1991",MG,402,
http://archiveswest.orbiscascade.org/ark:/80444/xv17791,"Gerlough Family. Papers, 1900-1968",MG,403,
http://archiveswest.orbiscascade.org/ark:/80444/xv50965,"Erwin Graue. Papers, 1927-1991",MG,404,
http://archiveswest.orbiscascade.org/ark:/80444/xv83796,"Coalition for Central America. Records, 1979-1996",MG,405,
http://search.lib.uidaho.edu/UID:CP71176618090001451,"Pacific Northwest Library Association. Records, 1969",MG,406,
http://search.lib.uidaho.edu/UID:CP71176614080001451,"Forrest Anderson. Papers, 1969-1974",MG,407,
http://search.lib.uidaho.edu/UID:CP71176618350001451,"George Albert Rubedew. Papers, 1891-1977",MG,408,
http://archiveswest.orbiscascade.org/ark:/80444/xv16422,"Burton F. Ellis. Papers, 1852-2000",MG,409,
